id,date,h_humidity,h_temperature,a_humidity,a_temperature,a_voc,w_temperature,w_alarm
83356,2024-05-29 17:57:46.459150+00:00,46.0,25.8,48.7,25.0,141,20.4,True
83372,2024-05-29 18:11:49.120156+00:00,47.0,25.8,49.4,25.0,159,20.9,True
83388,2024-05-29 18:25:54.846191+00:00,47.0,25.8,49.7,25.0,156,19.8,True
83404,2024-05-29 18:39:00.499012+00:00,47.0,25.8,48.0,25.0,153,21.2,True
83420,2024-05-29 18:52:04.170759+00:00,47.0,25.8,47.9,25.0,138,21.0,True
83440,2024-05-29 19:08:21.169700+00:00,47.0,25.8,47.8,25.0,141,21.4,True
83456,2024-05-29 19:18:21.684730+00:00,47.0,25.8,47.7,25.0,134,22.0,False
83472,2024-05-29 19:42:52.893868+00:00,47.0,25.7,47.6,24.9,141,22.5,False
83488,2024-05-29 19:56:23.524870+00:00,47.0,25.7,47.7,24.9,138,22.6,False
83506,2024-05-29 20:04:44.910366+00:00,47.0,25.7,47.6,24.9,138,22.7,False
83522,2024-05-29 20:24:45.893703+00:00,47.0,25.7,47.4,24.9,146,22.7,False
83538,2024-05-29 20:34:46.401546+00:00,47.0,25.7,47.4,24.9,139,22.7,False
83554,2024-05-29 20:54:47.354066+00:00,47.0,25.6,47.2,24.9,144,22.7,False
83570,2024-05-29 21:04:47.869474+00:00,47.0,25.6,47.1,24.8,142,22.7,False
83588,2024-05-29 21:24:17.823403+00:00,47.0,25.6,47.0,24.8,142,22.7,False
83604,2024-05-29 21:34:18.317107+00:00,47.0,25.6,47.0,24.8,144,22.6,False
83620,2024-05-29 21:54:19.307545+00:00,47.0,25.6,46.8,24.8,147,22.5,False
83636,2024-05-29 22:04:19.776347+00:00,46.0,25.6,46.8,24.8,151,22.3,False
83652,2024-05-29 22:24:20.765899+00:00,46.0,25.6,46.7,24.8,145,22.3,False
83670,2024-05-29 22:38:24.178517+00:00,46.0,25.6,46.6,24.7,145,22.1,False
83686,2024-05-29 22:58:25.084864+00:00,46.0,25.6,46.6,24.7,149,22.0,False
83702,2024-05-29 23:08:25.575290+00:00,46.0,25.5,46.5,24.7,155,21.9,False
83718,2024-05-29 23:18:26.048987+00:00,46.0,25.5,46.5,24.7,148,21.9,False
83734,2024-05-29 23:38:26.849325+00:00,46.0,25.5,46.5,24.7,148,21.9,False
83752,2024-05-29 23:50:29.346969+00:00,46.0,25.5,46.3,24.6,148,21.9,False
83768,2024-05-30 00:10:30.184173+00:00,46.0,25.5,46.3,24.7,147,21.8,False
83784,2024-05-30 00:20:30.612216+00:00,46.0,25.5,46.3,24.6,149,21.8,False
83800,2024-05-30 00:40:31.518156+00:00,46.0,25.4,46.3,24.6,152,21.8,False
83816,2024-05-30 00:50:31.898644+00:00,46.0,25.5,46.2,24.6,161,21.8,False
83834,2024-05-30 01:25:03.978732+00:00,46.0,25.5,46.2,24.5,161,21.8,False
83850,2024-05-30 01:40:04.760435+00:00,46.0,25.4,46.1,24.6,155,21.8,False
83866,2024-05-30 01:55:05.515134+00:00,46.0,25.4,46.1,24.5,156,21.7,False
83882,2024-05-30 02:10:06.237937+00:00,46.0,25.5,46.1,24.5,156,21.7,False
83898,2024-05-30 02:25:06.994956+00:00,46.0,25.4,46.1,24.5,157,21.6,False
83916,2024-05-30 02:42:33.095924+00:00,46.0,25.4,46.0,24.5,157,21.6,False
83932,2024-05-30 02:52:33.613373+00:00,46.0,25.4,46.0,24.5,152,21.5,False
83948,2024-05-30 03:12:34.645738+00:00,46.0,25.4,46.0,24.5,158,21.4,False
83964,2024-05-30 03:22:35.130817+00:00,45.0,25.4,46.0,24.5,158,21.4,False
83980,2024-05-30 03:42:36.193190+00:00,45.0,25.4,45.9,24.5,156,21.4,False
84000,2024-05-30 03:56:47.135908+00:00,45.0,25.4,45.9,24.5,157,21.4,False
84016,2024-05-30 04:13:17.929826+00:00,45.0,25.4,45.9,24.5,151,21.5,False
84032,2024-05-30 04:21:48.419283+00:00,45.0,25.4,45.9,24.5,156,21.5,False
84048,2024-05-30 04:39:49.296505+00:00,45.0,25.3,45.8,24.5,150,21.5,False
84066,2024-05-30 04:55:11.084027+00:00,45.0,25.4,45.8,24.4,150,21.5,False
84082,2024-05-30 05:05:11.616116+00:00,45.0,25.3,45.8,24.4,144,21.5,False
84098,2024-05-30 05:25:12.627853+00:00,45.0,25.3,45.8,24.5,151,21.5,False
84114,2024-05-30 05:35:13.123018+00:00,45.0,25.3,45.7,24.4,144,21.4,False
84130,2024-05-30 05:55:14.144146+00:00,45.0,25.3,45.7,24.4,143,21.4,False
84148,2024-05-30 06:04:43.621978+00:00,45.0,25.3,45.7,24.4,143,21.4,True
84164,2024-05-30 06:24:44.620244+00:00,45.0,25.3,45.8,24.4,144,21.2,True
84180,2024-05-30 06:34:45.117832+00:00,45.0,25.3,45.9,24.4,144,21.5,True
84196,2024-05-30 06:54:46.139447+00:00,46.0,25.3,45.9,24.4,146,21.6,True
84212,2024-05-30 07:04:46.614356+00:00,46.0,25.3,46.1,24.4,144,21.6,True
84230,2024-05-30 07:19:08.525764+00:00,46.0,25.3,46.3,24.4,144,21.6,True
84246,2024-05-30 07:39:09.435518+00:00,46.0,25.3,46.2,24.3,148,21.9,True
84262,2024-05-30 07:49:09.909276+00:00,46.0,25.2,46.3,24.4,158,22.2,True
84278,2024-05-30 08:09:10.876338+00:00,46.0,25.2,46.4,24.4,144,22.1,True
84294,2024-05-30 08:19:11.390117+00:00,46.0,25.2,46.3,24.4,141,22.3,True
84312,2024-05-30 08:41:14.367284+00:00,46.0,25.2,46.4,24.4,141,22.6,True
84328,2024-05-30 08:51:35.805827+00:00,46.0,25.3,46.9,24.4,145,22.8,True
84344,2024-05-30 09:11:36.608353+00:00,47.0,25.3,46.9,24.4,146,23.0,True
84360,2024-05-30 09:21:37.118646+00:00,46.0,25.3,46.7,24.5,148,22.6,True
84376,2024-05-30 09:41:37.894393+00:00,47.0,25.3,46.7,24.5,149,22.4,True
84394,2024-05-30 10:09:49.229707+00:00,47.0,25.3,46.8,24.5,149,22.5,True
84410,2024-05-30 10:24:49.897700+00:00,47.0,25.3,46.8,24.5,144,22.3,True
84426,2024-05-30 10:39:50.622933+00:00,47.0,25.3,46.5,24.5,146,22.5,True
84442,2024-05-30 10:54:51.267218+00:00,48.0,25.2,46.5,24.5,151,22.9,True
84458,2024-05-30 11:09:51.935997+00:00,48.0,25.4,47.4,24.6,147,22.8,True
84476,2024-05-30 11:22:14.258585+00:00,48.0,25.4,47.4,24.6,147,22.6,True
84492,2024-05-30 11:34:16.891012+00:00,47.0,25.4,47.3,24.7,138,22.1,True
84508,2024-05-30 11:54:20.880367+00:00,47.0,25.4,47.1,24.7,122,22.6,True
84524,2024-05-30 12:06:24.481933+00:00,47.0,25.4,47.5,24.8,125,22.3,True
84540,2024-05-30 12:24:27.423830+00:00,48.0,25.4,47.4,24.8,124,22.8,True
84560,2024-05-30 12:43:07.330352+00:00,47.0,25.4,47.3,24.8,133,23.5,True
84576,2024-05-30 12:51:13.800475+00:00,48.0,25.5,47.5,24.9,138,24.0,True
84592,2024-05-30 13:12:14.680772+00:00,48.0,25.5,48.9,24.9,138,24.4,True
84608,2024-05-30 13:22:15.157675+00:00,49.0,25.6,49.1,25.0,138,24.6,True
84626,2024-05-30 13:35:36.846408+00:00,49.0,25.6,49.1,25.1,138,24.9,True
84642,2024-05-30 13:55:37.809510+00:00,49.0,25.7,48.4,25.1,140,25.3,True
84658,2024-05-30 14:05:38.340407+00:00,49.0,25.7,48.7,25.2,143,25.1,True
84674,2024-05-30 14:25:39.351859+00:00,49.0,25.9,48.2,25.3,133,25.4,True
84690,2024-05-30 14:35:39.848721+00:00,48.0,25.8,47.8,25.4,135,25.4,True
84706,2024-05-30 14:55:40.858922+00:00,48.0,25.9,47.0,25.4,126,25.4,True
84722,2024-05-30 15:05:41.381085+00:00,47.0,25.9,46.8,25.5,131,25.2,True
84738,2024-05-30 15:25:42.433236+00:00,47.0,26.0,46.9,25.5,132,24.7,True
84754,2024-05-30 15:37:53.096088+00:00,47.0,26.0,46.9,25.5,135,24.7,False
84768,2024-05-30 15:48:48.222591+00:00,47.0,26.0,47.1,25.5,135,24.6,False
84784,2024-05-30 16:13:11.607812+00:00,47.0,26.0,46.8,25.5,133,24.6,False
84800,2024-05-30 16:23:12.043505+00:00,47.0,26.0,46.8,25.5,143,24.1,False
84816,2024-05-30 16:21:38.739065+00:00,47.0,26.0,46.8,25.5,131,23.9,False
84832,2024-05-30 16:41:39.626377+00:00,47.0,25.9,46.7,25.5,125,23.6,False
84848,2024-05-30 16:51:40.044203+00:00,47.0,25.9,46.7,25.4,130,23.6,False
84864,2024-05-30 17:11:40.968040+00:00,47.0,25.9,46.7,25.4,130,23.6,False
84882,2024-05-30 17:38:15.365226+00:00,47.0,25.9,46.8,25.4,127,23.6,False
84898,2024-05-30 17:53:16.034698+00:00,47.0,25.9,46.8,25.4,133,23.5,False
84914,2024-05-30 18:08:16.707482+00:00,47.0,25.9,46.9,25.4,124,23.4,False
84930,2024-05-30 18:23:17.421333+00:00,47.0,25.9,47.0,25.4,132,23.3,False
84948,2024-05-30 18:38:56.277793+00:00,47.0,25.8,47.0,25.3,121,23.2,False
84964,2024-05-30 18:48:56.803846+00:00,47.0,25.8,47.0,25.3,128,23.1,False
84980,2024-05-30 19:08:57.765935+00:00,47.0,25.9,47.1,25.3,123,23.1,False
84996,2024-05-30 19:18:58.224514+00:00,47.0,25.8,47.1,25.2,130,23.0,False
85012,2024-05-30 19:38:59.265458+00:00,47.0,25.8,47.1,25.2,132,22.8,False
85032,2024-05-30 19:53:30.101413+00:00,48.0,25.8,47.2,25.2,133,22.7,False
85048,2024-05-30 20:12:36.627013+00:00,48.0,25.7,47.4,25.2,136,22.7,False
85064,2024-05-30 20:22:37.592621+00:00,48.0,25.7,47.5,25.1,130,22.7,False
85080,2024-05-30 20:33:38.182739+00:00,48.0,25.7,47.8,25.1,129,22.6,False
85096,2024-05-30 20:58:08.909146+00:00,48.0,25.7,47.8,25.0,124,22.5,False
85114,2024-05-30 21:05:59.756196+00:00,48.0,25.7,47.6,25.0,139,22.4,False
85130,2024-05-30 21:26:00.717242+00:00,48.0,25.7,47.6,25.0,132,22.4,False
85146,2024-05-30 21:36:01.192162+00:00,48.0,25.7,47.6,25.0,144,22.3,False
85162,2024-05-30 21:56:02.087305+00:00,48.0,25.6,47.7,25.0,139,22.3,False
85178,2024-05-30 22:06:02.547649+00:00,48.0,25.6,47.8,24.9,151,22.2,False
85196,2024-05-30 22:25:32.523777+00:00,48.0,25.6,47.7,24.9,146,22.1,False
85212,2024-05-30 22:35:32.998601+00:00,48.0,25.6,47.8,24.9,150,22.1,False
85228,2024-05-30 22:55:33.945038+00:00,48.0,25.5,48.0,24.8,146,22.0,False
85244,2024-05-30 23:05:34.452815+00:00,48.0,25.6,48.1,24.8,143,21.9,False
85260,2024-05-30 23:25:35.428302+00:00,48.0,25.5,48.1,24.7,149,21.9,False
85278,2024-05-30 23:42:18.999006+00:00,48.0,25.5,48.1,24.8,148,21.9,False
85294,2024-05-30 23:52:19.391858+00:00,48.0,25.5,48.1,24.7,154,21.9,False
85310,2024-05-31 00:12:20.414033+00:00,48.0,25.5,48.2,24.7,142,21.9,False
85326,2024-05-31 00:22:20.868035+00:00,48.0,25.5,48.1,24.7,151,21.9,False
85342,2024-05-31 00:42:21.826974+00:00,48.0,25.4,48.1,24.7,152,21.8,False
85360,2024-05-31 00:53:25.238129+00:00,48.0,25.5,48.1,24.7,157,21.8,False
85376,2024-05-31 01:03:25.604282+00:00,48.0,25.4,48.0,24.6,153,21.6,False
85392,2024-05-31 01:23:26.341380+00:00,48.0,25.4,48.0,24.6,146,21.6,False
85408,2024-05-31 01:33:26.728897+00:00,48.0,25.4,48.0,24.6,146,21.6,False
85424,2024-05-31 01:53:27.658281+00:00,48.0,25.4,48.0,24.5,149,21.6,False
85442,2024-05-31 02:23:40.187744+00:00,48.0,25.4,48.0,24.5,138,21.6,False
85458,2024-05-31 02:38:40.910767+00:00,48.0,25.4,48.0,24.5,142,21.6,False
85474,2024-05-31 02:53:41.664358+00:00,48.0,25.4,48.0,24.5,142,21.4,False
85490,2024-05-31 03:08:42.370934+00:00,48.0,25.3,48.0,24.5,143,21.4,False
85508,2024-05-31 03:19:22.320839+00:00,48.0,25.4,48.0,24.5,144,21.4,False
85524,2024-05-31 03:39:23.379558+00:00,48.0,25.3,48.0,24.5,146,21.4,False
85540,2024-05-31 03:49:23.875059+00:00,48.0,25.3,48.0,24.5,142,21.4,False
85556,2024-05-31 04:09:24.918393+00:00,48.0,25.3,47.9,24.5,135,21.6,False
85572,2024-05-31 04:19:25.426870+00:00,47.0,25.3,47.9,24.5,142,21.6,False
85592,2024-05-31 04:37:01.727517+00:00,48.0,25.2,47.9,24.4,140,21.6,False
85608,2024-05-31 04:57:02.786421+00:00,48.0,25.2,48.0,24.4,140,21.7,False
85624,2024-05-31 05:10:03.483162+00:00,48.0,25.2,48.1,24.4,139,21.6,False
85640,2024-05-31 05:26:34.318117+00:00,48.0,25.2,48.2,24.4,140,21.6,False
85656,2024-05-31 05:36:34.817510+00:00,48.0,25.2,48.2,24.3,133,21.6,False
85674,2024-05-31 05:56:25.814368+00:00,48.0,25.2,48.2,24.3,132,21.6,False
85690,2024-05-31 06:06:26.333426+00:00,48.0,25.2,48.1,24.3,127,21.6,False
85706,2024-05-31 06:26:27.335016+00:00,48.0,25.2,48.1,24.3,142,21.6,False
85722,2024-05-31 06:36:27.865199+00:00,48.0,25.2,48.2,24.3,137,21.6,False
85738,2024-05-31 06:56:28.886072+00:00,48.0,25.2,48.4,24.3,144,21.6,False
85754,2024-05-31 07:06:29.424444+00:00,48.0,25.1,50.2,24.3,213,21.8,False
85770,2024-05-31 07:26:30.472318+00:00,55.0,25.2,53.3,24.3,226,21.8,False
85786,2024-05-31 07:36:30.995674+00:00,56.0,25.2,54.0,24.3,232,21.9,False
85802,2024-05-31 07:56:31.997094+00:00,55.0,25.2,53.7,24.3,221,21.9,False
85818,2024-05-31 08:06:32.475921+00:00,54.0,25.2,53.5,24.3,231,22.1,False
85834,2024-05-31 08:26:33.466678+00:00,53.0,25.2,53.0,24.3,217,22.1,False
85850,2024-05-31 08:36:33.943968+00:00,53.0,25.2,52.1,24.3,209,22.4,False
85866,2024-05-31 08:56:34.903802+00:00,52.0,25.2,51.6,24.4,214,22.5,False
85882,2024-05-31 09:06:35.414995+00:00,52.0,25.2,51.4,24.4,224,22.7,False
85898,2024-05-31 09:26:36.404892+00:00,52.0,25.2,51.2,24.5,210,22.8,False
85916,2024-05-31 09:36:05.886947+00:00,51.0,25.2,51.1,24.5,202,23.0,False
85932,2024-05-31 09:56:06.932244+00:00,52.0,25.3,51.1,24.5,199,23.1,False
85948,2024-05-31 10:06:07.411604+00:00,51.0,25.3,51.1,24.5,194,23.1,False
85964,2024-05-31 10:26:08.336144+00:00,51.0,25.3,51.1,24.6,193,23.2,False
85980,2024-05-31 10:36:08.839991+00:00,51.0,25.3,51.0,24.6,199,23.3,False
85998,2024-05-31 10:55:14.712134+00:00,51.0,25.3,51.1,24.6,198,23.3,False
86014,2024-05-31 11:05:15.180919+00:00,51.0,25.3,51.2,24.6,197,23.4,False
86030,2024-05-31 11:25:15.928841+00:00,52.0,25.3,52.1,24.7,199,23.6,False
86046,2024-05-31 11:35:37.407752+00:00,52.0,25.4,52.1,24.7,189,23.8,False
86062,2024-05-31 11:55:38.275878+00:00,52.0,25.4,52.3,24.7,190,23.9,False
86080,2024-05-31 12:05:38.848321+00:00,52.0,25.4,52.3,24.8,190,24.1,False
86096,2024-05-31 12:25:39.815183+00:00,53.0,25.5,52.1,24.8,192,24.2,False
86112,2024-05-31 12:35:40.243484+00:00,53.0,25.6,52.4,24.9,196,24.4,False
86128,2024-05-31 12:55:41.171016+00:00,52.0,25.6,52.4,24.9,200,24.4,False
86144,2024-05-31 13:05:41.495467+00:00,52.0,25.5,52.3,24.9,199,24.3,False
86162,2024-05-31 13:39:11.803547+00:00,52.0,25.6,52.2,24.9,198,24.2,False
86178,2024-05-31 13:54:12.464027+00:00,52.0,25.6,52.0,24.9,198,24.1,False
86194,2024-05-31 14:09:13.129787+00:00,52.0,25.6,51.6,24.9,190,24.1,False
86210,2024-05-31 14:24:13.803796+00:00,52.0,25.6,51.8,24.9,199,24.1,False
86228,2024-05-31 14:39:55.584720+00:00,52.0,25.6,51.8,25.0,199,24.3,False
86244,2024-05-31 14:49:56.002558+00:00,52.0,25.6,51.8,25.0,203,24.4,False
86260,2024-06-03 15:09:56.911850+00:00,52.0,25.6,51.9,25.0,198,24.3,False
86276,2024-06-03 15:19:57.380998+00:00,52.0,25.6,51.7,25.0,196,24.2,False
86292,2024-06-03 15:39:58.349880+00:00,52.0,25.7,52.1,25.0,207,23.9,False
86312,2024-06-03 15:57:07.348592+00:00,52.0,25.6,52.0,25.0,204,23.5,False
86328,2024-06-03 16:13:06.119862+00:00,52.0,25.6,52.3,25.0,203,23.0,False
86344,2024-06-03 16:24:06.671431+00:00,52.0,25.6,52.4,25.0,200,22.9,False
86360,2024-06-03 16:35:08.225270+00:00,52.0,25.6,52.6,25.0,201,22.8,False
86376,2024-06-03 16:55:09.194264+00:00,52.0,25.6,52.6,24.9,206,22.9,False
86392,2024-06-03 17:13:09.027983+00:00,52.0,25.6,52.4,24.9,211,23.0,False
86408,2024-06-03 17:27:09.678707+00:00,52.0,25.6,52.4,24.9,230,23.1,False
86424,2024-06-03 17:42:40.377292+00:00,53.0,25.6,54.4,25.0,247,23.4,False
86440,2024-06-03 17:58:11.127672+00:00,54.0,25.7,55.9,25.0,246,23.8,False
86456,2024-06-03 18:12:38.825322+00:00,57.0,25.7,57.4,25.0,260,23.8,False
86474,2024-06-03 18:27:02.532949+00:00,57.0,25.7,59.3,25.1,262,23.9,False
86490,2024-06-03 18:37:03.069992+00:00,58.0,25.8,59.4,25.1,266,23.9,False
86506,2024-06-03 18:57:04.077115+00:00,58.0,25.8,58.6,25.1,264,23.9,False
86522,2024-06-03 19:07:04.598093+00:00,57.0,25.8,57.5,25.2,257,23.8,False
86538,2024-06-03 19:27:05.617963+00:00,57.0,25.8,56.4,25.2,245,23.8,False
86554,2024-06-03 19:37:06.142335+00:00,56.0,25.9,56.2,25.2,240,23.6,False
86570,2024-06-03 19:57:07.152756+00:00,56.0,25.9,55.8,25.2,238,23.6,False
86586,2024-06-03 20:07:07.687577+00:00,55.0,25.8,55.5,25.1,242,23.7,False
86602,2024-06-03 20:27:08.636962+00:00,55.0,25.8,55.2,25.1,239,23.8,False
86618,2024-06-03 20:37:09.143661+00:00,55.0,25.9,55.0,25.1,241,23.8,False
86634,2024-06-03 20:57:10.099922+00:00,55.0,25.8,55.0,25.2,235,23.6,False
86650,2024-06-03 21:07:10.581769+00:00,54.0,25.8,54.9,25.1,229,23.6,False
86666,2024-06-03 21:27:11.587236+00:00,54.0,25.8,54.7,25.1,244,23.4,False
86682,2024-06-03 21:37:12.072650+00:00,54.0,25.8,54.6,25.0,238,23.3,False
86698,2024-06-03 21:57:13.073389+00:00,54.0,25.8,54.5,25.0,240,23.0,False
86714,2024-06-03 22:07:13.525817+00:00,54.0,25.8,54.3,25.0,232,22.9,False
86730,2024-06-03 22:27:14.471839+00:00,54.0,25.7,54.2,25.0,236,22.9,False
86746,2024-06-03 22:37:14.942781+00:00,54.0,25.7,54.1,25.0,232,22.8,False
86762,2024-06-03 22:57:15.907513+00:00,54.0,25.7,54.0,25.0,230,22.8,False
86780,2024-06-03 23:06:45.350872+00:00,53.0,25.7,53.9,24.9,230,22.7,False
86796,2024-06-03 23:26:46.270497+00:00,53.0,25.7,53.8,24.9,229,22.6,False
86812,2024-06-03 23:36:46.789800+00:00,53.0,25.7,53.8,24.9,229,22.6,False
86828,2024-06-03 23:56:47.721686+00:00,53.0,25.6,53.6,24.8,231,22.5,False
86844,2024-06-04 00:06:48.219552+00:00,53.0,25.6,53.5,24.8,229,22.5,False
86860,2024-06-04 00:26:49.223051+00:00,53.0,25.6,53.5,24.8,233,22.6,False
86876,2024-06-04 00:36:49.715807+00:00,53.0,25.6,53.4,24.8,238,22.6,False
86892,2024-06-04 00:56:50.710397+00:00,53.0,25.6,53.3,24.8,232,22.6,False
86908,2024-06-04 01:06:51.218568+00:00,53.0,25.5,53.3,24.7,230,22.6,False
86924,2024-06-04 01:26:52.165295+00:00,53.0,25.6,53.2,24.7,231,22.6,False
86940,2024-06-04 01:36:52.694767+00:00,53.0,25.5,53.1,24.7,231,22.5,False
86956,2024-06-04 01:56:53.740571+00:00,52.0,25.5,53.0,24.7,228,22.4,False
86972,2024-06-04 02:06:54.207013+00:00,52.0,25.5,53.0,24.7,231,22.4,False
86988,2024-06-04 02:26:55.219260+00:00,52.0,25.5,52.9,24.7,228,22.4,False
87004,2024-06-04 02:36:55.723849+00:00,52.0,25.5,52.8,24.6,227,22.4,False
87020,2024-06-04 02:56:56.663084+00:00,52.0,25.5,52.7,24.7,227,22.4,False
87036,2024-06-04 03:06:57.152114+00:00,52.0,25.5,52.7,24.6,227,22.3,False
87052,2024-06-04 03:26:58.174765+00:00,52.0,25.5,52.6,24.6,223,22.3,False
87068,2024-06-04 03:36:58.675831+00:00,52.0,25.5,52.6,24.6,224,22.3,False
87084,2024-06-04 03:56:59.681912+00:00,52.0,25.5,52.5,24.6,223,22.3,False
87104,2024-06-04 04:08:06.749796+00:00,52.0,25.4,52.4,24.6,227,22.3,False
87120,2024-06-04 04:28:07.647705+00:00,52.0,25.4,52.4,24.6,226,22.2,False
87136,2024-06-04 04:38:08.124876+00:00,52.0,25.5,52.3,24.5,233,22.1,False
87152,2024-06-04 04:58:09.183348+00:00,51.0,25.4,52.3,24.5,230,22.1,False
87168,2024-06-04 05:08:09.595812+00:00,52.0,25.5,52.2,24.5,220,22.1,False
87186,2024-06-04 05:39:56.279230+00:00,51.0,25.4,52.2,24.5,227,22.0,False
87202,2024-06-04 05:54:57.012551+00:00,51.0,25.4,52.1,24.5,234,22.0,False
87218,2024-06-04 06:09:57.733019+00:00,51.0,25.4,52.1,24.5,221,21.9,False
87234,2024-06-04 06:24:58.398158+00:00,51.0,25.4,52.0,24.5,225,21.9,False
87250,2024-06-04 06:39:59.094564+00:00,51.0,25.4,51.9,24.5,228,22.0,False
87266,2024-06-04 06:54:59.808923+00:00,51.0,25.4,51.9,24.5,222,22.2,False
87282,2024-06-04 07:10:00.531170+00:00,51.0,25.4,51.5,24.5,219,22.4,False
87298,2024-06-04 07:25:01.262495+00:00,51.0,25.4,51.5,24.5,226,22.4,False
87314,2024-06-04 07:40:01.996111+00:00,51.0,25.4,51.4,24.5,229,22.6,False
87330,2024-06-04 07:55:02.715778+00:00,51.0,25.4,51.4,24.5,226,22.6,False
87346,2024-06-04 08:10:03.456771+00:00,51.0,25.4,51.4,24.5,222,22.4,False
87362,2024-06-04 08:25:04.138296+00:00,51.0,25.4,51.4,24.5,230,22.4,False
87378,2024-06-04 08:40:04.817891+00:00,51.0,25.4,51.2,24.5,226,22.5,False
87394,2024-06-04 08:55:05.464015+00:00,51.0,25.4,51.1,24.5,228,22.5,False
87410,2024-06-04 09:10:06.216970+00:00,51.0,25.4,51.2,24.5,234,22.6,False
87426,2024-06-04 09:25:06.944102+00:00,51.0,25.4,51.3,24.5,222,22.7,False
87442,2024-06-04 09:40:07.609650+00:00,51.0,25.4,51.2,24.6,219,23.0,False
87458,2024-06-04 09:55:08.339471+00:00,50.0,25.4,51.2,24.6,217,23.1,False
87474,2024-06-04 10:10:09.028633+00:00,51.0,25.4,51.3,24.6,216,23.3,False
87490,2024-06-04 10:25:09.763767+00:00,51.0,25.4,51.3,24.7,221,23.3,False
87506,2024-06-04 10:40:10.418059+00:00,51.0,25.4,51.3,24.7,212,23.5,False
87522,2024-06-04 10:55:11.102760+00:00,51.0,25.5,51.4,24.7,211,23.6,False
87538,2024-06-04 11:10:11.795780+00:00,51.0,25.5,51.4,24.8,211,23.8,False
87554,2024-06-04 11:25:12.503185+00:00,51.0,25.5,51.4,24.8,214,23.9,False
87572,2024-06-04 11:36:00.314204+00:00,51.0,25.5,51.5,24.9,213,24.1,False
87588,2024-06-04 11:56:01.212222+00:00,51.0,25.5,51.4,24.9,207,24.4,False
87604,2024-06-04 12:06:01.692847+00:00,51.0,25.6,51.4,24.9,211,24.6,False
87620,2024-06-04 12:26:02.664863+00:00,51.0,25.6,51.4,24.9,207,24.9,False
87636,2024-06-04 12:36:03.148003+00:00,51.0,25.6,51.3,25.0,202,25.1,False
87656,2024-06-04 12:56:38.277323+00:00,51.0,25.7,51.0,25.0,196,25.4,False
87672,2024-06-04 13:03:38.618501+00:00,51.0,25.6,50.7,25.0,191,25.4,False
87688,2024-06-04 13:23:39.660805+00:00,50.0,25.7,50.6,25.0,190,25.8,False
87704,2024-06-04 13:33:40.178564+00:00,50.0,25.7,50.4,25.1,189,25.9,False
87720,2024-06-04 13:57:11.098211+00:00,50.0,25.8,50.3,25.1,190,26.0,False
87738,2024-06-04 14:08:01.018435+00:00,50.0,25.8,49.8,25.2,186,26.1,False
87754,2024-06-04 14:28:02.039606+00:00,50.0,25.8,49.3,25.2,170,26.1,False
87770,2024-06-04 14:38:02.559359+00:00,50.0,25.8,49.1,25.3,179,26.1,False
87786,2024-06-04 14:58:03.571747+00:00,49.0,25.9,48.6,25.3,167,26.1,False
87802,2024-06-04 15:08:04.100731+00:00,49.0,25.9,48.5,25.4,169,26.1,False
87820,2024-06-04 15:27:34.073420+00:00,48.0,25.9,48.1,25.4,162,26.0,False
87836,2024-06-04 15:37:34.579517+00:00,48.0,25.9,47.9,25.5,161,26.0,False
87852,2024-06-04 15:57:35.658586+00:00,48.0,25.9,47.3,25.5,165,26.1,False
87868,2024-06-04 16:07:36.173972+00:00,48.0,26.0,47.3,25.5,151,26.1,False
87884,2024-06-04 16:27:37.171652+00:00,48.0,25.9,47.1,25.5,158,26.3,False
87902,2024-06-04 16:40:24.871278+00:00,48.0,25.9,47.0,25.5,156,26.3,False
87918,2024-06-04 16:50:25.181904+00:00,47.0,26.0,46.8,25.5,157,26.3,False
87934,2024-06-04 17:10:26.165564+00:00,47.0,26.0,46.7,25.6,152,26.4,False
87950,2024-06-04 17:20:26.544269+00:00,47.0,26.0,46.4,25.6,149,26.3,False
87966,2024-06-04 17:40:48.409530+00:00,47.0,26.0,46.4,25.6,148,26.4,False
87984,2024-06-04 17:50:48.922457+00:00,47.0,26.0,46.3,25.6,153,26.4,False
88000,2024-06-04 18:10:49.824718+00:00,47.0,26.1,46.1,25.6,153,26.4,False
88016,2024-06-04 18:20:50.294638+00:00,47.0,26.1,46.1,25.6,148,26.4,False
88032,2024-06-04 18:40:51.303814+00:00,47.0,26.1,46.0,25.7,146,26.4,False
88048,2024-06-04 18:50:51.748123+00:00,47.0,26.1,45.9,25.7,147,26.8,False
88066,2024-06-04 19:25:34.489316+00:00,47.0,26.2,45.8,25.7,134,27.6,False
88082,2024-06-04 19:40:35.168527+00:00,47.0,26.1,45.8,25.8,147,28.3,False
88098,2024-06-04 19:55:35.896258+00:00,47.0,26.2,45.6,25.8,147,28.8,False
88114,2024-06-04 20:10:36.663295+00:00,47.0,26.2,45.7,25.9,139,29.0,False
88132,2024-06-04 20:25:37.979499+00:00,47.0,26.2,45.7,25.9,138,28.1,False
88148,2024-06-04 20:41:41.774669+00:00,47.0,26.3,45.6,26.0,142,27.4,False
88164,2024-06-04 20:55:45.461215+00:00,47.0,26.2,45.7,26.0,146,26.6,False
88180,2024-06-04 21:09:49.145198+00:00,47.0,26.2,45.8,25.9,146,25.9,False
